Student_ID,Gender,Math_Score,English_Score,Science_Score,Attendance
S1359,Female,78.22718560338089,52.25306117471045,63.79011813681344,87.2908405739435
S1360,Male,66.72769056447677,72.20031903734987,81.26922249184537,80.10139387641597
S1361,Female,80.19346514241172,69.81628180992405,69.76502793454343,79.23333798397127
S1362,Male,90.32738913002578,76.95149799521306,67.17863771325173,76.56327826444645
S1363,Female,73.91239851543142,71.43496442096983,65.82112651025687,76.03053751066055
S1364,Female,79.01711722098942,58.323172709421335,86.9015069999194,78.22276248443855
S1365,Male,81.90143991711112,84.3588580199739,72.96589285045769,81.45489521184754
S1366,Female,70.98779528114164,68.09764512367636,90.269821679332,94.76629568763283
S1367,Male,77.24092481810416,69.67234552588081,73.71358829558162,82.37060162052398
S1368,Female,75.12592400781794,58.80078449112165,64.34113633925642,85.88875053134015
S1369,Male,75.97676098548831,64.68061298570187,69.06780448041073,87.00240693253164
S1370,Female,67.26990216144533,59.38236743167719,87.8864929600555,85.65532593107925
S1371,Male,75.24510174258943,67.92464728091892,76.75281457650667,84.61278269637003
S1372,Male,79.9799829124545,90.54050176170813,73.61370162807519,79.02353118200378
S1373,Female,89.51143607795042,53.537186284823726,79.2801458068223,92.25463774139607
S1374,Female,84.59270826085206,50.6372632254791,82.01426188934036,94.03598321818943
S1375,Male,96.53182457511556,87.6540439299233,86.9391905272197,76.58670652938657
S1376,Female,67.3265243711195,67.48811587417761,89.58799383914341,79.8798570455681
S1377,Male,83.72320636720679,61.971127136081,75.12185083368732,83.60094828811496
S1378,Female,76.83342005738352,82.47885624875292,67.3916185113437,80.17731102544904
S1379,Male,96.89802933217672,62.73261352315763,74.69227871101378,87.52982776727933
S1380,Female,66.91701714644849,91.91211656256323,80.08224405266309,81.35863898796694
S1381,Male,66.60278157819224,78.13511045607123,70.28992859031511,95.82528033903301
S1382,Female,69.00607354555977,64.14506310225157,70.34279268083965,90.95274297171798
S1383,Male,53.76104275690193,95.88769855918605,80.75030305239909,86.06287015316107
S1384,Male,69.74244978319238,62.73142092395994,77.61078118743639,90.13493131659867
S1385,Female,67.40867338446301,78.90514446411169,78.2623759632927,90.52950212178655
S1386,Female,76.50393786476208,73.5915109648779,71.93203732239944,82.18026255970878
S1387,Male,78.4175597577716,85.62089547278558,76.15679428635386,80.91891377729017
S1388,Male,93.76170839215887,88.73813436072223,70.60613484585356,85.39071531484824
S1389,Male,84.5042383818605,70.3840497887892,85.1215872889983,89.30818062248972
S1390,Male,69.23096344337597,60.9589855558458,86.28199467779002,85.6953019932671
S1391,Female,66.01585328651642,75.5196657152694,63.23049710209525,77.11501758904501
S1392,Male,79.91919171506505,61.86741556297473,70.56391311846072,80.98587778024579
S1393,Male,61.797667929793576,94.16064697031948,66.02776595927936,84.63013568202811
S1394,Male,93.31458765854353,71.63842397299285,72.79980852474482,84.62167197837086
S1395,Female,86.79440120721287,65.61614138425469,77.33249624167712,94.86271088394903
S1396,Male,70.30824347895295,72.2161636703789,66.40283824241176,78.07006028800501
S1397,Female,57.868654709091224,53.834484525643646,70.6251214949975,87.52794620917938
S1398,Female,88.53872374165412,58.340631537872184,69.96834102334802,92.44556554164144
S1399,Female,73.85460154747382,84.4049668953331,79.65813863519155,96.35724872711398
S1400,Female,87.37816311973462,62.11726865234325,78.55475469629,82.97801288408019
S1401,Female,59.05572341205633,57.43706820781672,72.22609957330198,87.457147263601
S1402,Female,69.00624977046228,76.43983303032743,79.41456697711519,87.84880178599323
S1403,Female,75.05243699718183,84.22844985595596,73.62655932330188,85.97740865776646
S1404,Male,75.46980593764742,78.6274397279808,75.82675911739157,84.50577399380347
S1405,Male,70.49934528520757,81.9525722296698,91.3876167223883,87.17987694750023
S1406,Female,81.22849932347499,60.91845893716647,88.72368841432278,72.33876957390157
S1407,Male,64.32379570617405,52.93827199909788,67.60335010457922,88.41034745031315
S1408,Male,73.57620514978707,88.01600382346584,84.6378593430334,85.63088951830984
S1409,Female,76.20295631711899,66.12784193389437,84.49117243593274,83.88762551610867
S1410,Male,80.14438834058748,66.99000380253943,68.81389368997905,95.23431097859779
S1411,Female,82.11614878088889,85.9383297021887,84.55022115003888,81.62532990604724
S1412,Male,63.75357908162131,76.67476011280792,90.30345534730043,82.98462005467485
S1413,Female,59.65885829264378,75.47065326497929,69.0196415500447,94.95776651102366
S1414,Female,87.7767682189851,95.98002813881301,70.65997743188589,80.83969347575072
S1415,Male,78.32314011979592,62.27778123543828,86.14129173474802,82.2494235853173
S1416,Male,67.51513463443446,81.13408153697485,80.17196248660518,84.26487288284575
S1417,Female,90.51151975522524,70.68415749876502,82.41181020191618,89.20367241064774
S1418,Female,76.15674634292859,73.22310734635909,80.72471373120398,86.03901253676656
S1419,Female,86.79297184063826,88.34162111695038,81.12556736742515,78.5368732642387
S1420,Male,75.67518481410109,76.09402907547549,67.38822297351133,82.33915718436405
S1421,Male,95.60747924881987,76.4595529485956,86.37854165297159,81.96322783393894
S1422,Male,92.55340842443204,82.87008804771763,87.35671993942219,84.61389477388477
S1423,Male,72.51035851520926,65.62056724548538,76.16487404745578,87.12921829314915
S1424,Female,84.71570950954356,59.929483991931924,77.6521844014891,87.09102877943987
S1425,Female,81.45375949585147,57.4622896717476,65.75113997955422,76.11994122975798
S1426,Female,88.68631557532349,46.40372092748798,82.11403804814267,90.31970493780427
S1427,Female,65.35076539419896,94.67448555928387,82.57645953371315,86.26284422998312
S1428,Male,81.8605145999844,56.7614996113398,77.50247186400551,91.92266023796952
S1429,Female,85.58424486849587,67.34495651697074,86.99482687896402,87.22099163645336
S1430,Female,57.41260513576886,66.67824040133296,75.32738215216048,90.50661478867882
S1431,Male,63.16741487334225,73.68888037370921,82.5168474071488,87.33272655725064
S1432,Male,54.607678222398995,79.78884655047156,69.84268529046308,91.73112878101374
S1433,Female,72.30593165555442,80.32568186031695,77.8115827930061,87.6112531800889
S1434,Male,82.17542255795962,63.003070737172735,76.60516593677731,84.51042376778548
S1435,Female,90.02357052096028,67.99453943456307,79.80246337632754,96.3621736022344
S1436,Male,75.74094780419775,73.39095940585959,75.04378456933313,89.44518561139947
S1437,Male,91.28615545571292,67.01570648579744,76.94821923462666,87.86872210502207
S1438,Female,61.198985417851084,89.28814691223991,84.60837737153204,78.61847791730833
S1439,Male,57.96617560644845,75.89169941965902,74.50588610209427,78.5584619126823
S1440,Female,74.44452301103381,78.8185334325978,65.14738319409057,86.46357741070926
S1441,Male,78.84065448939307,77.95457522400895,91.99667123364337,85.7276059888412
S1442,Male,74.67305251905907,84.08168628982389,89.0516326295239,81.92938717495842
S1443,Male,54.325578999601234,72.17225870444449,67.66189843915505,85.70491349806031
S1444,Male,74.10879960487212,54.43801662452984,83.51766244196156,92.94313464021798
S1445,Male,61.95530499495147,74.7962554210317,73.97620183558925,88.47701237275149
S1446,Female,81.69672548830039,62.18371727449805,80.10789772264847,79.29495745123631
S1447,Male,78.66598246096848,63.65659981900292,80.35379303210794,84.44245586428528
S1448,Female,65.60120213672644,77.03636822506112,76.12473759746942,80.97516759573719
S1449,Male,69.86133082663306,84.85939685720362,71.72987467530882,83.06150041795719
S1450,Female,64.40786478111049,70.25525892083274,72.47567158146992,82.93192167185178
S1451,Male,74.37320902726829,73.70599615118756,70.67046467615006,82.61177208697997
S1452,Female,84.55142320501238,90.42657933562285,71.34542233415644,78.72432314013302
S1453,Female,65.14273953664457,72.88903815386281,77.46257367960516,84.36172659240906
S1454,Male,80.04046515517844,101.22019737016474,72.27392008711399,82.19696181576344
S1455,Male,69.69742381627559,76.78611574757853,83.45641652570096,70.35275654998865
S1456,Male,67.07127167737656,48.87084689013019,89.89796924268742,95.26486012250831
S1457,Female,73.92969640045442,79.04009945325438,73.35957406903965,90.44384827108335
S1458,Female,64.64757677580626,74.57390061859333,79.91523600428302,83.11849637537502
S1459,Male,69.46350694652818,85.47703304899295,81.99748088242347,85.094095248703
S1460,Male,63.021221074111516,78.0781762152395,81.7760181673542,79.14172826341219
S1461,Female,94.6472513291639,68.33852819219472,78.6076421433287,93.47861438905433
S1462,Female,75.35263551971728,55.308421164527616,83.94145934687778,94.48644347386556
S1463,Male,68.00274492007415,67.4917209125677,81.85799162144525,85.78346864123262
S1464,Female,77.13979910734221,59.7937545494884,68.09870062138162,90.11765322092673
S1465,Male,73.8767195030917,63.03371860234333,84.95324851511418,85.87643389466962
S1466,Male,72.79030400466777,77.06294085304731,85.09832669813393,78.31637280562035
S1467,Male,81.14166700043425,90.03885405221688,71.89371116657135,82.94088315518171
S1468,Female,82.57507710047305,74.73605835787578,78.30350268358082,85.65963983385979
S1469,Female,69.69498852389472,55.64940325557779,83.46663194248856,82.72726140628278
S1470,Female,69.2418175935532,75.33523201864169,76.32548944336511,83.90673361282482
S1471,Female,72.24948302848355,84.35957783974781,86.5838243821281,84.54300221245443
S1472,Male,51.980788352644154,62.68260514816741,96.91097995695489,84.59560751067269
S1473,Female,59.84808937801448,68.39179399992499,71.71211173892014,85.26129245248741
S1474,Male,88.66874267444524,70.17625833675037,66.9516431747698,79.69697466801699
S1475,Male,91.44967713501283,60.58122024301312,80.430548764839,81.41491925436031
S1476,Male,72.50963960443622,77.77936520612631,83.77250004100915,78.57707867150015
S1477,Female,80.76556963055766,68.54862221670662,76.15306900924185,89.889077748431
S1478,Male,78.11250154543536,75.03438932688434,89.62608530656827,74.47176529079837
S1479,Male,105.78880808455239,59.3500938663748,67.29115360221401,90.76795171658463
S1480,Female,86.19574911434577,64.75050039611908,83.54334898425289,91.93174698631421
S1481,Male,73.72082408519233,78.66857629393326,73.15311343392885,83.4890970650869
S1482,Female,65.44459559399574,65.52600217489879,91.75502324965838,71.98431456086351
S1483,Female,58.93553679742428,90.72356621480085,93.94012282534494,83.19344719016355
S1484,Female,77.03463635867223,65.20436577262477,71.86674729773321,84.6790791935559
S1485,Male,67.43649254715697,72.69621670902264,73.60354291273136,79.94700890035543
S1486,Female,60.77746290402326,81.19108998247708,84.87670309583842,82.42390803095878
S1487,Female,68.53427115757474,52.97961120480362,74.90295480168388,92.65097599431675
S1488,Female,64.18451996385605,48.87029425623069,77.63671025654209,88.3246358115087
S1489,Female,91.87141635072564,51.692124225158864,78.20310736433927,80.3771794281095
S1490,Male,83.81639756949451,85.15100924112619,62.64261475041875,77.01200415202284
S1491,Female,74.92027358683383,63.377702249290635,77.8892980312461,83.36491341195115
S1492,Male,89.79944138890026,100.69839142801902,72.48217780748661,83.93271610324781
S1493,Female,75.77368307647619,63.22902881611134,74.05501742080182,87.48099593681658
S1494,Male,66.38715798671737,72.21461563836445,89.54905602775051,82.32341643716171
S1495,Female,90.23124077269657,88.50531943081451,67.94794484576595,87.55749787680931
S1496,Male,80.38910043684659,94.07311465790947,84.50564149398382,94.67577020030114
S1497,Female,64.62753845673544,94.73804291963677,75.76829655734554,89.07750511222132
S1498,Male,73.09661321916391,84.50039476711771,75.76191865203333,84.75955746334614
S1499,Male,66.24381746615242,82.28875030973755,84.32297516841369,84.08424764473352
S1500,Male,61.172002690356635,77.1103233904142,80.72041035655113,83.21663432910064
S1501,Female,84.26177547531641,79.34033291399965,82.56490397775625,90.90320456226073
S1502,Male,94.0941664047013,63.3857714040576,85.74547728426289,81.86343277024349
S1503,Male,61.01432426180859,60.18161339893231,75.34953293453341,85.22611354499992
S1504,Male,80.62969236690572,69.95950651106858,73.102106123938,85.25598950940542
S1505,Male,68.49357430878173,67.95778452970086,69.31879578753761,82.49107903594233
S1506,Female,70.12874616235304,64.5612634080727,71.39671576016836,78.13767226057949
S1507,Male,69.07606075761132,78.35664936948058,101.5927554024698,86.61487251808835
S1508,Male,66.36009230320184,81.46366250284613,87.95743664589429,84.69498014072309
S1509,Male,75.48521627944827,71.06088263550217,67.19140507033583,87.50120234718285
S1510,Female,66.69049883588963,87.73036097266314,67.42033634605144,82.33199846780417
S1511,Male,77.70456825779839,56.29973063039794,81.85492849374793,91.10410649406523
S1512,Male,74.49761890550863,67.67608648864338,82.37811837902373,80.61613109394078
S1513,Male,72.6105195313359,61.39813215276634,82.39107068253891,93.56020142008947
S1514,Male,65.92436337958402,47.60156059512328,75.96035365157041,76.26181745085869
S1515,Female,69.23228669431667,69.0078317698876,76.9963659199768,87.17385032278446
S1516,Male,82.55391225825755,68.5390298994006,80.62303619327486,87.37715341263312
S1517,Male,80.00917187624381,88.16139691890558,78.68714405034665,81.02221466029559
S1518,Female,65.22444755201448,77.56974021465733,60.24559701801972,87.12196968930506
S1519,Female,75.99332305429226,57.70975810804954,76.16160295539845,91.3975933488008
S1520,Female,82.5138712337179,92.24911079601026,71.18874852591749,73.91590580322968
S1521,Male,58.305947188786284,84.65240434630424,79.4016913512681,87.51372403745407
S1522,Female,80.43360192379934,76.98517244162339,101.88207202082728,72.53364589834962
S1523,Male,68.37376241054153,67.28219081380202,80.93985332379444,80.17167598238396
S1524,Female,80.70598668593159,58.486729159318244,75.49176251062082,93.14583182450473
S1525,Male,67.36740843457483,65.53351868714736,85.37441201581802,82.09108983303973
S1526,Female,56.95117899335481,83.06498343645023,81.8615030976737,79.13060017795513
S1527,Male,58.72457562116837,92.61503567121531,81.36075592361473,84.0103113550766
S1528,Female,75.48084946661382,88.51892233926627,82.85480474572537,95.33953169081776
S1529,Male,77.59722501721483,64.1338069385647,94.45234851863633,75.84158876396987
S1530,Male,65.95683374895592,56.56459080053187,68.95289251739267,79.74345044180328
S1531,Male,81.38592458777374,71.69063496293445,81.78905661449164,92.48715841589814
S1532,Male,58.3847993773104,48.77872761324578,70.5889509601477,94.28851171768866
S1533,Male,74.33920201352683,73.87801257021738,82.44410117073798,84.48284387854858
S1534,Male,62.889838002375434,68.22876896441598,70.65050790811125,78.80473648736678
S1535,Male,68.4816389219784,64.4075619775811,74.66106549115932,95.4792175090458
S1536,Male,75.47398671316414,50.86356319279845,75.63928068609675,92.97221195874599
S1537,Female,66.39586634716048,76.1632012788366,85.80653375475767,88.39473493881117
S1538,Male,71.15444455770175,63.607589924057066,85.34763555153931,80.9379882553129
S1539,Male,85.0629280921444,55.960997971476544,68.03426098842893,84.75485329580981
S1540,Female,69.23108130476851,35.53285344062021,78.43947288799879,84.19819959477584
S1541,Male,83.35692112065142,69.66982113939237,72.32336116200662,86.65425652307789
S1542,Female,63.702931453423815,91.26701916003694,67.93196071459732,92.25500719065668
S1543,Male,80.29804177915283,89.93511057457444,76.26386359660503,89.39708520568702
S1544,Female,89.41568620657901,64.51484492096473,75.53213769235344,79.61311961507622
S1545,Female,50.283554998727105,62.773455275658634,97.41373189076418,91.8824822500977
S1546,Male,67.03104744529523,75.62529107290028,81.46367860288557,86.56566070006578
S1547,Female,80.7707212718054,58.019374729740505,66.9790599939661,88.43532897929458
S1548,Male,72.96954613957007,73.62150279783359,73.48180796663246,92.33270429639302
S1549,Male,78.71145873371309,79.19296334061629,86.17106636343519,79.44209875243224
S1550,Male,68.9601481328418,84.7231986866117,94.7075421829594,84.82087210646769
S1551,Male,75.865897874729,68.79815108224057,65.31213350209633,82.34272724320392
S1552,Female,73.44322764607921,67.55591499787641,62.96060491888764,77.16070287317272
S1553,Male,86.67782061659807,59.46420895892127,92.96772140297426,86.7335498880246
S1554,Female,77.54420843301213,60.077435751521676,81.11691341896723,97.55778275792211
S1555,Female,78.37602662075201,67.28225329718168,71.05365814498907,75.79961127747123
S1556,Male,70.88123033877532,74.40838608179413,82.27703268897949,84.83859694475265
S1557,Male,70.12393775927507,80.963015514799,56.914018087864974,88.20271467537387
S1558,Male,70.6744181218038,60.36185259183586,78.02700405277729,85.61539100828091
S1559,Male,78.94452142378297,87.91226282751427,80.62256938274469,84.4343597374213
S1560,Female,70.79015519179737,66.74651678748917,85.39416111630264,78.50391818277087
S1561,Male,77.89774856896413,69.74359246781877,69.8888323816597,86.16393371470082
S1562,Female,95.75400798645438,61.03345985022612,78.68549729122687,81.21618011492036
S1563,Male,83.71124703431693,40.9091168767247,70.5966029915233,74.05039147510723
S1564,Male,71.73976467832159,80.60854475633259,80.04307004539454,90.97296110256866
S1565,Male,87.01213922163944,78.8421267651092,70.83722942109581,89.79192909921021
S1566,Male,70.91924626978448,66.62406931458143,74.73519328671823,85.2583048842554
S1567,Female,54.61875464822146,70.80388860669846,70.03347684167817,86.14537344102851
S1568,Female,64.91913689082595,76.19127061244919,83.20908993458926,90.37159006357781
S1569,Male,56.29208078974145,51.249449717361486,84.86760893325332,86.12169828389041
S1570,Female,71.48486515958692,63.651367871844464,76.12303544034069,89.52008777380657
S1571,Female,75.18418379189552,79.53117615546192,78.30590395968022,83.51258899563075
S1572,Male,91.76437312275283,54.948526921969005,66.41126868293165,91.55991869286973
S1573,Male,78.26927373764163,73.52269518599955,75.6025868159457,86.60392862966341
S1574,Female,72.80899471191135,53.72101834451914,77.59836306366604,85.97025971802937
S1575,Female,83.2940558118349,75.59715978920232,98.9663447282398,78.64969455643984
S1576,Female,52.88864690992115,69.5723022124302,69.1042637938067,86.43477927150855
S1577,Female,77.35614558108566,50.618418209133885,89.7134179100195,80.84022541252774
S1578,Male,82.70865193886966,83.97687225348605,85.97487018772647,81.80858636735753
S1579,Male,60.214137542201584,61.18490107842341,80.2450912359211,80.92312185841939
S1580,Female,86.43754043206928,60.27697075582743,92.06896387356107,79.66882534050387
S1581,Male,78.38496407494414,72.40683036677132,80.9768437808549,95.62385701508481
S1582,Female,70.84712086099199,83.78364819314459,81.11327356534343,91.65669530994202
S1583,Female,81.32781866106285,57.81013817225924,77.57503477585963,94.60183751072131
S1584,Male,97.70692857804396,70.74015819817566,87.78855105934902,78.88552490222219
S1585,Female,76.81866255058495,75.14579800396687,86.77175387048707,85.35626874955446
S1586,Female,77.48220586300336,78.31726728715773,72.9945817000303,78.53246187397951
S1587,Male,70.40639100459757,72.11729866332671,67.44602244320986,81.52152561401468
S1588,Male,66.50155630535208,65.59566593100013,76.37615490083475,80.40936508291712
S1589,Female,83.30335816544246,60.068917352215365,71.59969148481883,91.1979200322078
S1590,Female,66.43916174091133,71.03372659655649,77.49180340307716,83.01885160949121
S1591,Male,75.71566237219392,57.13433185617272,87.89950507747311,90.34189666847008
S1592,Female,70.22342553234883,34.94379419806471,74.34158675930568,88.02060444794259
S1593,Female,79.78979825746391,75.23871764989201,77.6574129495074,96.51819376052394
S1594,Male,78.33662105286949,80.84721809303434,78.46418187846716,77.60277888430139
S1595,Male,85.375399442579,41.64481077349794,84.78744705764228,91.29616619893399
S1596,Male,69.89983601145254,57.88323154348075,60.02488532812316,90.73220435200363
S1597,Male,72.30125064706628,77.42985113206237,73.14639764187763,80.13310580986483
S1598,Male,65.21236284217693,94.68994563654039,79.69026953823578,90.0356666823658
S1599,Male,70.55706739923889,70.2495244921049,87.60063165141489,86.68072481513114
S1600,Female,78.77300493044852,61.26396470525039,74.06478041995035,83.86261870023296
S1601,Female,82.56988616645351,67.80524270674192,62.98757835166501,80.88032256514
S1602,Male,65.77834675822375,86.49851702977821,82.95769156772909,81.40445274275407
S1603,Male,83.6960592010566,62.24842985050557,72.91710088939496,95.24906047892964
S1604,Female,88.55637858804951,60.40969592019695,68.4826667272771,85.00341409478742
S1605,Female,79.13434903223701,64.20707773381561,73.00523688229421,88.9106500076573
S1606,Female,93.76795812558066,58.56005670089545,76.52379713875321,81.04550309166224
S1607,Male,67.26210800896428,71.47204379193755,73.1620426836943,81.10073526889181
S1608,Male,62.55345296688583,89.49614150163472,60.35547154320744,90.40992404624971
S1609,Female,57.212797510957216,73.87695127739235,85.17652957509706,78.25211894224233
S1610,Male,89.96044311489183,66.97175797448455,88.19900033022978,82.92393116047364
S1611,Male,81.54365656354058,66.49826477301347,83.21217593071604,85.17013705536117
S1612,Male,74.44415329089544,51.24171029564012,68.89851463660146,85.55686300920026
S1613,Female,77.7996862631982,80.59731732576591,76.38806772841986,84.10453357491922
S1614,Female,63.74510952701623,69.06595363584637,77.94782947816434,86.97909890547962
S1615,Male,99.45751979616827,67.83424103691249,82.79035511649528,88.46427877908906
S1616,Male,76.29221181975228,108.31729081413833,83.34672390974464,88.67318772729665
S1617,Male,76.09394794604893,73.58503490038824,72.12660960977203,80.07098095666086
S1618,Male,82.25766623898691,60.978507398857786,78.65596445130848,83.57922451035601
S1619,Male,79.81009231736714,64.88370884553348,81.65824323692193,90.9738143093847
S1620,Female,77.23884024279131,83.78134851036106,89.64657857717413,89.47323593786936
S1621,Male,67.09525544554688,71.35924492645317,83.63605231859779,78.13570274259467
S1622,Male,79.71468357135996,52.7406642601916,84.31245349900415,86.75739950176101
S1623,Male,93.82024496475034,81.03074721490245,78.67061302343488,75.10887375312595
S1624,Female,88.45420046154977,61.982270973532074,89.28367316162803,85.23467451030184
S1625,Female,90.93186626639397,92.47957331461055,81.27810236767598,94.48883508372988
S1626,Male,69.88784323568815,82.96057678857578,71.11129671861144,80.26053641365507
S1627,Female,65.1039517974142,64.63213725209499,89.22695976100152,80.8283847725421
S1628,Female,73.74213079900352,85.37219634082135,83.58322618031222,88.8201489078643
S1629,Female,75.55724912288694,70.81426612632885,74.45564783097214,77.28599242395177
S1630,Female,85.94191518470949,80.23328410146664,74.16405626080605,81.83622485057481
S1631,Female,58.07535370285181,75.8167938075337,80.3726043611261,87.98220568790876
S1632,Female,90.29550319460614,59.84372014010952,81.70547836214068,81.82857076155298
S1633,Male,73.4199210142101,62.27740201219046,79.57833812504965,83.82015006394514
S1634,Female,70.7311893005258,82.35952981097394,80.49046938754307,88.72092855157517
S1635,Female,64.87895624739832,65.98269601472151,91.59965899661104,87.1077304176828
S1636,Male,58.451433281342304,65.15621844109604,86.57234521787909,86.33409198147702
S1637,Male,83.23170583961914,58.538529047807764,79.5250847301202,83.30438860364981
S1638,Male,75.73317967188405,75.08318878712153,85.53048464613987,86.85030557634478
S1639,Male,62.10039100258946,94.75029903091774,69.73980877177968,84.38133659950121
S1640,Female,62.04921227936384,57.189605028948726,81.18341639957447,87.28902804962893
S1641,Female,71.64215300709871,70.2906334800731,92.47445079786488,82.5153398744101
S1642,Female,91.69021525289392,86.94664666498515,76.25563283686101,84.0871551281023
S1643,Female,72.40408648636395,69.04430330505141,71.21892857104731,80.05021103723993
S1644,Male,59.96857046881894,75.4284615549968,72.78328889125551,84.82496194996882
S1645,Female,72.54256935914056,57.25127766223744,69.2829357012609,80.94499568185577
S1646,Female,72.2727643025233,75.13968516649179,71.72190473497837,79.42976774919003
S1647,Male,48.03113357058429,67.75426881994541,75.03593521127976,86.29330573927695
S1648,Female,74.45705133482188,81.82875994815835,66.75546384657086,86.0636988792883
S1649,Female,72.69065469791322,84.24863261877701,78.12494667159683,88.91436867474286
S1650,Female,81.96206364813418,101.07476370422336,85.21821739029318,82.8443721521245
S1651,Female,93.48956094945345,76.9555980785629,70.73795055882464,87.04026423418378
S1652,Male,86.26565029547757,73.90955579898599,90.15427138913415,87.75398786136832
S1653,Male,72.3111130944517,72.33261161892803,82.08633670822076,87.22386903915798
S1654,Male,63.934740912583294,65.76200448627174,86.24464468499247,80.8717315859893
S1655,Male,100.7335980324986,74.06180612154029,72.7373235691829,85.74681741135595
S1656,Male,75.59218434014488,66.45518307833164,84.83620181653292,86.8207014802733
S1657,Female,75.13929291912946,72.02153171523537,69.2645287968375,85.03589233453971
S1658,Female,74.75874912889996,85.81117042729551,85.12198000669207,74.56761170814458
S1659,Male,76.98084760767856,57.921489216644304,79.37471471834824,85.8024481198674
S1660,Male,73.55639588076058,83.67854273354854,82.42600975987827,96.06265519698621
S1661,Male,69.26337993119763,85.80538080807838,68.59524315500119,83.19980365621508
S1662,Female,69.53141058759608,68.58317767610706,70.83944126178716,81.35961451072339
S1663,Male,74.67246729784002,44.537741211896865,82.77782574602708,86.86674279855698
S1664,Female,69.56575228866235,62.70613615486681,70.4132159662064,86.56189105233285
S1665,Female,67.87154217322836,85.56393455873331,81.70565033679298,90.96367582708207
S1666,Female,76.06430227691897,69.72558325241341,67.06289754831803,78.71065922045557
S1667,Female,72.45022782579144,58.008373212461066,84.78539370133335,88.65690126287497
S1668,Male,90.0399298858269,63.94270094526139,68.13981348185193,87.95211030625731
S1669,Female,48.49030191606988,80.08744031805463,82.41839950143618,84.28926731529727
S1670,Female,85.91506851922462,76.56080281841655,83.005047469168,86.69343658960845
S1671,Male,87.4608519249763,67.13281480996366,72.4258254525634,90.14728740799178
S1672,Female,54.2660976759185,65.59810705822375,82.65621253667781,89.36157690014225
S1673,Female,71.57312405919652,65.29890221147414,80.08353810666844,79.28490343963136
S1674,Female,71.28559134004209,58.931077786017966,73.6892651504581,89.10079093377742
S1675,Male,60.924883052821784,89.3845082736333,69.93156252739034,84.67655697483741
S1676,Female,67.22183312409125,66.13215436946392,62.29899446661937,85.36437049007758
S1677,Female,63.894241545341714,84.60590224990595,80.79720037839755,85.36598495500847
S1678,Male,92.52270443423623,88.25579262306942,65.48157782910356,84.2487850560087
S1679,Male,84.35678393147461,81.97973077777553,78.76275359553047,90.95853748553533
S1680,Female,87.71555094994159,64.82055624738342,75.892414271342,84.58141020075394
S1681,Female,82.21672064043236,74.84476108403932,83.43314220350557,79.40226935808415
S1682,Male,63.70948228782771,69.709652723309,75.58363600408109,83.03235072015136
S1683,Female,69.75479733720226,59.15557767123846,75.36441770922328,85.89347358405237
S1684,Male,79.89374561227918,73.89231138065924,83.85496563430637,91.14607392148525
S1685,Female,62.778721911080545,55.85152250608237,80.68046423267295,88.01547342474417
S1686,Male,82.12998430172388,84.25215266153876,80.52924765746222,80.74732360626479
S1687,Female,72.59674601841866,64.42459243241929,81.75414071846821,97.42594958339446
S1688,Male,71.25179192450402,72.41391587047407,65.71542301434316,86.32387655488989
S1689,Male,82.10959968203491,73.3994544585537,84.05430943989586,91.37695368999508
S1690,Male,79.4426331148604,66.89314031555108,82.89975035210882,84.24142783211386
S1691,Male,71.3903383418092,77.0403256177033,69.86653497138802,87.66679622352724
S1692,Male,86.59329803364248,64.30115612052971,76.0473562106064,89.19734252259202
S1693,Female,64.18936672400102,80.45556756948693,77.68554169897895,91.09097355877128
S1694,Female,81.15935606944264,53.84824383703902,76.92402572478613,90.28684152689112
S1695,Male,80.93101257968384,71.51655495455694,80.67087973254827,89.36098500036489
S1696,Female,71.9045356068601,93.26714798869942,89.45093425464947,83.42456634402946
S1697,Female,78.26133022242118,57.9960241047331,86.65413382138263,82.1412697902197
S1698,Female,62.488864236146966,61.86706035370178,67.50224645254875,86.66303755162099
S1699,Female,84.240270192069,76.16689419590698,82.97655992244839,89.66564036170534
S1700,Female,73.15097863557011,72.15498138327517,88.63146655628327,83.88639649611696
S1701,Female,69.7727697948096,74.20756119128271,81.09446816551362,90.32585982857194
S1702,Male,85.49009225836889,75.87024556177197,86.72784340148773,92.2630837274309
S1703,Female,67.9565630945724,77.61665762274124,94.09816356560611,80.4183954046329
S1704,Female,60.91538703636441,83.31639810347468,86.18967636885586,80.8153964810186
S1705,Female,59.433708264760966,74.91782388314215,79.99446876513383,84.29812470547331
S1706,Male,81.0600995134564,67.1049081445775,86.36070779267803,86.53806334094598
S1707,Female,62.19570647503717,78.07088441443278,79.15910266477513,82.37716493116474
S1708,Female,92.54794181984364,92.79858321874258,78.19122434627964,91.76101339433572
S1709,Female,54.18070592116278,68.40839504340912,75.18868611429014,87.12033430759226
S1710,Male,91.96456368290038,58.3056483439523,90.50730687065686,85.1972352412037
S1711,Female,77.11017467202619,83.28496803144367,71.45257067246399,77.82045238065736
S1712,Male,74.03286888129608,68.55542603255682,90.25894179742492,78.42092091786246
S1713,Female,69.5508091319105,43.92796544783157,81.99891298992297,86.40504625140903
S1714,Male,78.9913611435207,80.16906012580506,66.80555060158447,74.33702186922582
S1715,Male,74.62365297575151,63.576061768552925,80.94119434393137,90.06318704822036
S1716,Male,86.03301882016521,68.91360061235007,61.19978793878701,84.2092307781384
